objID,specObjID,z,u_mag,g_mag,r_mag,i_mag,z_mag,w1mpro,w2mpro,w3mpro,w4mpro,o3_hB,n2_hA,s2_hA,o1_hA,o3_o2,ne3_o2,is_AGN,which_AGN,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,w1-w2,w1-w3,w1-w4,w2-w3,w2-w4,w3-w4,ra,dec,neighbor_id,angular_sep,num_neighbors
1237648722840977562,3.209703E+17,0.1572399,18.68174,17.84563,17.43444,17.14445,17.05681,14.971,14.491,10.187,7.933,-0.1621714581384389,-0.4746313936342057,-0.5322880216117191,-1.5155001110622797,-0.2233354859845933,-1.2714581464601673,False,0,0.83611,1.2473,1.53729,1.62493,0.41119,0.70118,0.78882,0.28999,0.37763,0.08764,0.48,4.784,7.038,4.304,6.558,2.254,179.160892803829,1.12131925241993,[],[],0
1237648722845761782,5.866275E+17,0.045821,18.64586,17.54609,17.15034,16.92557,16.76457,15.001,14.864,11.722,8.931,0.0196221223565885,-0.7657871717204431,-0.4538385633372656,-1.2882307573474476,-0.12443434268298,-0.9876633944568968,False,0,1.09977,1.49552,1.72029,1.88129,0.39575,0.62052,0.78152,0.22477,0.38577,0.161,0.137,3.279,6.07,3.142,5.933,2.791,190.052098808907,1.24907193301877,[],[],0
1237648722848907347,3.311696E+17,0.07977461,17.65682,16.58732,16.18242,15.88819,15.6973,13.866,13.57,9.665,7.846,-0.6190975479790577,-0.4697164417923436,-0.5696135664815921,-1.6313550094184657,-0.3610639997225225,-0.5779925434903047,False,0,1.0695,1.4744,1.76863,1.95952,0.4049,0.69913,0.89002,0.29423,0.48512,0.19089,0.296,4.201,6.02,3.905,5.724,1.819,197.210297955579,1.25674768670198,[],[],0
1237649918427791469,4.729561E+17,0.1331681,18.88504,17.42053,16.53572,16.05982,15.75503,12.676,11.481,8.054,5.541,0.4859707361349007,-0.0565728000966518,-0.423906174368304,-1.1741405849456057,0.6281870986308997,-0.5609009214829667,True,2,1.46451,2.34932,2.82522,3.13001,0.88481,1.36071,1.6655,0.4759,0.78069,0.30479,1.195,4.622,7.135,3.427,5.94,2.513,12.4138989195018,13.6852722776155,[],[],0
1237649918434148467,4.830226E+17,0.03350778,16.55784,15.20217,14.5848,14.24981,14.03616,13.1,12.943,9.519,7.067,-0.6296321171588634,-0.4715633157273162,-0.5906013696862407,-1.5890717489541608,0.0820539643600813,-0.324882296417242,False,0,1.35567,1.97304,2.30803,2.52168,0.61737,0.95236,1.16601,0.33499,0.54864,0.21365,0.157,3.581,6.033,3.424,5.876,2.452,27.3381451314495,12.7150558076951,[],[],0
1237649918967546118,4.76281E+17,0.07271876,18.98802,17.77415,17.14072,16.77184,16.48184,14.247,14.025,10.366,8.361,0.1369915395033088,-0.6524531397285216,-0.4730568652176822,-1.3584355332298887,0.1970164975323891,-1.2434496384944955,False,0,1.21387,1.8473,2.21618,2.50618,0.63343,1.00231,1.29231,0.36888,0.65888,0.29,0.222,3.881,5.886,3.659,5.664,2.005,19.2886703849335,13.8976711352886,[],[],0
1237649919502450855,4.72884E+17,0.04741961,18.30888,17.28971,17.0354,16.83117,16.73443,15.676,15.434,12.619,8.61,0.27815414081784,-0.8913813950518957,-0.3975127490706948,-1.5235559015132936,0.0471267648944464,-0.7119634396810484,False,0,1.01917,1.27348,1.47771,1.57445,0.25431,0.45854,0.55528,0.20423,0.30097,0.09674,0.242,3.057,7.066,2.815,6.824,4.009,14.7226776053814,14.5064835190462,[],[],0
1237649919502778441,4.740514E+17,0.07964653,19.57758,17.89116,17.07625,16.59346,16.27197,13.5,13.238,9.354,7.815,-0.4809826016108445,-0.4868678265061361,-0.5668335727556904,-1.5107863988454255,-0.4647295403299729,-0.7526087682180733,False,0,1.68642,2.50133,2.98412,3.30561,0.81491,1.2977,1.61919,0.48279,0.80428,0.32149,0.262,4.146,5.685,3.884,5.423,1.539,15.3688056633189,14.5003344451678,[],[],0
1237649919505793111,4.785597E+17,0.02325196,18.64662,17.48907,16.95884,16.69834,16.4529,14.83,14.707,12.482,9.248,0.1456513528363323,-0.8734254453375119,-0.3549568307730069,-1.3801445030173831,inf,inf,False,0,1.15755,1.68778,1.94828,2.19372,0.53023,0.79073,1.03617,0.2605,0.50594,0.24544,0.123,2.348,5.582,2.225,5.459,3.234,22.4548459784522,13.9906517243564,[],[],0
1237649919507169397,4.830963E+17,0.002542302,14.44314,12.97224,12.08465,11.52051,10.7549,,,,,-0.5204816649961252,-0.3318096412358878,-0.4859430407366128,-1.3933418824878607,inf,inf,False,0,1.4709,2.35849,2.92263,3.68824,0.88759,1.45173,2.21734,0.56414,1.32975,0.76561,,,,,,,25.7628481412045,13.6529244185729,[],[],0
1237649919509200966,4.808E+17,0.2070543,18.59749,18.0668,17.72852,17.48532,17.47523,14.648,13.936,9.62,6.837,-0.1193449643936997,-0.4263548906194805,-0.6633353581774302,-1.6172789984962204,0.0109361204781711,-1.0110075999703887,False,0,0.53069,0.86897,1.11217,1.12226,0.33828,0.58148,0.59157,0.2432,0.25329,0.01009,0.712,5.028,7.811,4.316,7.099,2.783,30.5657101955537,13.2971334623087,[],[],0
1237649920574816443,4.718931E+17,0.07781932,18.95585,17.84726,17.35791,17.01784,16.85583,14.735,14.529,10.822,8.572,-0.5344381584950623,-0.4761508496071167,-0.5024444009955681,-1.5917691950922288,-0.2874744806852872,-0.6630424815253452,False,0,1.10859,1.59794,1.93801,2.10002,0.48935,0.82942,0.99143,0.34007,0.50208,0.16201,0.206,3.913,6.163,3.707,5.957,2.25,11.4320483794712,15.3744453462924,[],[],0
1237649920579010661,4.775418E+17,0.02124841,15.84374,14.66443,14.12509,13.84232,13.66624,13.109,12.967,9.506,7.466,-0.3915452868729309,-0.3638975360897494,-0.4710137012962768,-1.557271238766797,inf,inf,False,0,1.17931,1.71865,2.00142,2.1775,0.53934,0.82211,0.99819,0.28277,0.45885,0.17608,0.142,3.603,5.643,3.461,5.501,2.04,21.305237695811,14.8724784689199,[],[],0
1237649921118437492,4.831659E+17,0.1183884,19.73111,18.1653,17.22889,16.75149,16.39545,13.849,13.555,9.818,8.253,-0.3567949220970282,-0.4142243122295921,-0.6632564174998872,-1.5218416568363262,0.2645318550080796,-0.1162031064641478,False,0,1.56581,2.50222,2.97962,3.33566,0.93641,1.41381,1.76985,0.4774,0.83344,0.35604,0.294,4.031,5.596,3.737,5.302,1.565,27.3661516983012,14.883061313824,[],[],0
1237649954404892776,4.786485E+17,0.08135403,19.02458,17.87202,17.37612,17.0701,16.9632,15.01,14.957,11.338,9.456,-0.3184270510976233,-0.5168946009420927,-0.4298523074831092,-1.5307732326368535,-0.228382421740024,-0.8864540167782929,False,0,1.15256,1.64846,1.95448,2.06138,0.4959,0.80192,0.90882,0.30602,0.41292,0.1069,0.053,3.672,5.554,3.619,5.501,1.882,22.8819855584476,14.5385378633308,[],[],0
1237649962457235820,5.202307E+17,0.01391427,18.78413,17.40913,17.07139,16.7322,16.73937,,,,,0.0392452193743605,-1.151569308591728,-0.3766485036489226,-1.141363872358936,inf,inf,False,0,1.375,1.71274,2.05193,2.04476,0.33774,0.67693,0.66976,0.33919,0.33202,-0.00717,,,,,,,54.8083109267916,-6.64588789388459,[],[],0
1237649962991681675,5.169486E+17,0.1252789,20.16362,18.39591,17.39525,16.97102,16.67935,14.611,14.423,12.692,8.746,-0.3198169847200739,-0.5283580254379477,-0.1964088001746663,-0.8299356483850443,-0.478866426540877,,False,0,1.76771,2.76837,3.1926,3.48427,1.00066,1.42489,1.71656,0.42423,0.7159,0.29167,0.188,1.919,5.865,1.731,5.677,3.946,49.2599121986185,-6.9291260230814,[],[],0
1237649962996400297,5.225636E+17,0.07040836,19.70227,17.90953,17.01835,16.61378,16.31698,14.121,14.052,12.607,9.118,-0.1078558638030452,-0.5025903939883383,-0.1987160296465563,-0.7935740326035744,-0.4226871498215065,-0.6430815894665941,False,0,1.79274,2.68392,3.08849,3.38529,0.89118,1.29575,1.59255,0.40457,0.70137,0.2968,0.069,1.514,5.003,1.445,4.934,3.489,59.9228506241816,-5.56655636106429,[],[],0
1237649962997514400,5.236889E+17,0.07675584,19.09693,17.65463,17.05453,16.68934,16.50853,14.467,14.206,11.078,8.734,-0.3959844814521879,-0.4733588172797082,-0.4041277441353447,-1.7279433340347898,-0.3829159300746059,-0.5611868147221439,False,0,1.4423,2.0424,2.40759,2.5884,0.6001,0.96529,1.1461,0.36519,0.546,0.18081,0.261,3.389,5.733,3.128,5.472,2.344,62.4899289580428,-5.10875620735656,[],[],0
1237649964064964700,5.169093E+17,0.05600988,18.59277,17.54672,17.11738,16.84112,16.6111,14.665,14.636,11.154,9.003,-0.354941221234828,-0.5308446330049215,-0.4035351177768754,-1.5372178389580922,-0.3141453601438371,-0.8013812006583395,False,0,1.04605,1.47539,1.75165,1.98167,0.42934,0.7056,0.93562,0.27626,0.50628,0.23002,0.029,3.511,5.662,3.482,5.633,2.151,48.0538876656737,-6.17891440261851,[],[],0
1237650369405124748,3.682482E+17,0.074,18.45503,17.22182,16.7324,16.41083,16.21555,14.372,14.158,10.642,8.548,-0.1248361419022779,-0.5219142315376202,-0.4068066339361061,-1.2976645812279446,-0.2518849211028373,-0.8761838521247265,False,0,1.23321,1.72263,2.0442,2.23948,0.48942,0.81099,1.00627,0.32157,0.51685,0.19528,0.214,3.73,5.824,3.516,5.61,2.094,172.978485582618,-3.46035990496586,[],[],0
1237650369414889695,3.817606E+17,0.009670773,17.8114,16.5778,16.26,16.11602,15.99116,15.365,15.175,12.469,8.931,0.0166095282394152,-1.0763186650602756,-0.4456857747681828,-1.238746580388531,inf,,False,0,1.2336,1.5514,1.69538,1.82024,0.3178,0.46178,0.58664,0.14398,0.26884,0.12486,0.19,2.896,6.434,2.706,6.244,3.538,195.278454406748,-3.37603390908218,[],[],0
1237650369944289472,3.715924E+17,0.09035261,18.55646,17.48395,17.0499,16.73912,16.59771,14.445,14.052,10.107,8.125,-0.6263303750003729,-0.4262926241778749,-0.5771430352558217,-1.6379337117863182,-0.4847634994092573,-0.7502617969595702,False,0,1.07251,1.50656,1.81734,1.95875,0.43405,0.74483,0.88624,0.31078,0.45219,0.14141,0.393,4.338,6.32,3.945,5.927,1.982,178.247030676714,-2.95963644275517,[],[],0
1237650370488369189,3.806199E+17,0.1045658,19.16278,17.86729,17.17531,16.74322,16.42887,14.139,13.948,10.298,8.126,-0.3302821988401582,-0.4172098911669601,-0.5381921114302209,-1.5825262984125743,0.3992245051652904,-0.2439962886776178,False,0,1.29549,1.98747,2.41956,2.73391,0.69198,1.12407,1.43842,0.43209,0.74644,0.31435,0.191,3.841,6.013,3.65,5.822,2.172,194.66437499808,-2.55255965209812,[],[],0
1237650371018621112,3.717218E+17,0.01967316,15.23586,13.69164,12.8755,12.50135,12.23262,11.795,11.884,9.523,7.237,-0.603171576037291,-0.4166166264597149,-0.6669159485786328,-2.1539778034115833,inf,inf,False,0,1.54422,2.36036,2.73451,3.00324,0.81614,1.19029,1.45902,0.37415,0.64288,0.26873,-0.089,2.272,4.558,2.361,4.647,2.286,179.599087886656,-2.27736843993598,[],[],0
1237650371021111428,3.750778E+17,0.1873898,21.16868,20.0528,19.46252,19.08266,19.15179,,,,,-0.0019658122988445,-0.6837112633491795,-0.8601699763594363,,0.0899922042875463,-1.0224104092335302,False,0,1.11588,1.70616,2.08602,2.01689,0.59028,0.97014,0.90101,0.37986,0.31073,-0.06913,,,,,,,185.222952910866,-2.12571821414442,[],[],0
1237650372088823935,3.671536E+17,0.1048635,19.37254,17.9213,17.24083,16.8044,16.60762,14.671,14.342,10.548,8.351,-0.6259589555445262,-0.419305999110854,-0.4832238421176379,-1.6203726789380986,-0.3765994923459996,,False,0,1.45124,2.13171,2.56814,2.76492,0.68047,1.1169,1.31368,0.43643,0.63321,0.19678,0.329,4.123,6.32,3.794,5.991,2.197,171.50696395998,-1.2617709185048,[],[],0
1237650372092428359,3.727757E+17,0.05204817,18.11772,16.82299,16.22978,15.8793,15.64296,13.297,13.144,9.942,8.649,-0.2393691148038089,-0.4359031148500608,-0.5029510744208725,-1.529703542762216,-0.3681054311448238,-1.3219068990846403,False,0,1.29473,1.88794,2.23842,2.47476,0.59321,0.94369,1.18003,0.35048,0.58682,0.23634,0.153,3.355,4.648,3.202,4.495,1.293,179.733480997074,-1.43042392471121,[],[],0
1237650372095443134,3.761509E+17,0.006608162,17.08849,16.47968,16.38499,16.46854,16.60477,,,,,0.6056364629314809,-1.5477269357142798,-1.0121552183435818,-1.9711269586795857,inf,inf,False,0,0.60881,0.7035,0.61995,0.48372,0.09469,0.01114,-0.12509,-0.08355,-0.21978,-0.13623,,,,,,,186.594104893531,-1.25504296779893,[],[],0
1237650372095836385,3.761724E+17,0.007539904,22.44341,20.64673,20.38111,20.1911,19.9594,16.145,15.56,12.392,8.632,0.2315095960899894,-1.150781604168673,-0.5964789344354327,-1.604902817475954,inf,inf,False,0,1.79668,2.0623,2.25231,2.48401,0.26562,0.45563,0.68733,0.19001,0.42171,0.2317,0.585,3.753,7.513,3.168,6.928,3.76,187.442724541032,-1.29510623826452,[],[],0
1237650372098982060,3.806771E+17,0.08847001,19.14893,18.22552,17.96169,17.70271,17.54509,15.547,15.47,11.984,8.788,0.1894928845983632,-0.9045361464987546,-0.4315374481492968,-1.3419373784283737,-0.0724911750999621,-1.181567241519223,False,0,0.92341,1.18724,1.44622,1.60384,0.26383,0.52281,0.68043,0.25898,0.4166,0.15762,0.077,3.563,6.759,3.486,6.682,3.196,194.746533653794,-1.3082358460966,[],[],0
1237650760780677187,3.738771E+17,0.08203649,18.64433,17.74734,17.43154,17.14993,17.08469,15.252,15.271,11.652,8.378,-0.0872417791978155,-0.6525633734795325,-0.4572150703525848,-1.4849516290177656,-0.0805687770966901,-1.5679170896368786,False,0,0.89699,1.21279,1.4944,1.55964,0.3158,0.59741,0.66265,0.28161,0.34685,0.06524,-0.019,3.6,6.874,3.619,6.893,3.274,181.635687159567,-3.31841787622066,[],[],0
1237650760786444382,3.805811E+17,0.08423716,19.49012,18.06669,17.42174,17.05132,16.79619,14.597,14.35,10.948,8.999,-0.4661206512586703,-0.4644496411490465,-0.4996216038188895,-1.748771079078046,-0.2431613267629342,-0.5003348328960859,False,0,1.42343,2.06838,2.4388,2.69393,0.64495,1.01537,1.2705,0.37042,0.62555,0.25513,0.247,3.649,5.598,3.402,5.351,1.949,194.808869888,-3.18102691784037,[],[],0
1237650761319645424,3.761116E+17,0.02637503,18.85543,17.8442,17.44596,17.25023,17.06679,14.415,14.033,11.4,8.925,0.2011877741435487,-0.7963522349003636,-0.4473938026197245,-1.4238322337562763,-0.0785364558117627,-0.9687535841901774,False,0,1.01123,1.40947,1.6052,1.78864,0.39824,0.59397,0.77741,0.19573,0.37917,0.18344,0.382,3.015,5.49,2.633,5.108,2.475,186.536553238772,-2.8738888527955,[],[],0
1237650761853960237,3.728136E+17,0.08998731,24.53019,19.62325,19.28919,19.04975,22.7982,15.047,15.022,12.206,8.914,-0.2257242855449614,-0.6608234575371951,-0.3260111812849956,-1.0827188477876433,-0.1893652469742834,-0.7684454989091818,False,0,4.90694,5.241,5.48044,1.73199,0.33406,0.5735,-3.17495,0.23944,-3.50901,-3.74845,0.025,2.841,6.133,2.816,6.108,3.292,180.63151737864,-2.30340132295206,[],[],0
1237650762397253726,3.81776E+17,0.00489449,16.35644,15.37657,14.99525,14.84138,14.84785,14.928,14.872,12.071,8.544,0.5543880560782279,-1.119538544947433,-0.5200214623007381,-1.6282725521306225,inf,inf,False,0,0.97987,1.36119,1.51506,1.50859,0.38132,0.53519,0.52872,0.15387,0.1474,-0.00647,0.056,2.857,6.384,2.801,6.328,3.527,195.265294974819,-1.9533910164228,[],[],0
1237650762926260370,3.705772E+17,0.08241754,19.13826,18.01803,17.44989,17.11042,16.8415,14.732,14.759,10.775,8.69,-0.6436287976955262,-0.456606358635829,-0.5983475040568693,-1.7235082534087618,-0.3418996561311699,-0.6255863323351651,False,0,1.12023,1.68837,2.02784,2.29676,0.56814,0.90761,1.17653,0.33947,0.60839,0.26892,-0.027,3.957,6.042,3.984,6.069,2.085,177.318966641175,-1.53641207635,[],[],0
1237650795140743536,5.269454E+17,0.1731966,19.60551,18.53168,17.87385,17.50072,17.31231,14.82,14.406,10.576,9.029,-0.5921000849600838,-0.4854348015192508,-0.5522957640702691,-1.7973203497142185,-0.4256828405015001,-2.002388296180157,False,0,1.07383,1.73166,2.10479,2.2932,0.65783,1.03096,1.21937,0.37313,0.56154,0.18841,0.414,4.244,5.791,3.83,5.377,1.547,133.521720067112,-0.665510468963603,[],[],0
1237650795142447323,5.315064E+17,0.05469498,18.76584,17.62502,17.20098,16.93861,16.70983,15.078,15.016,11.503,9.254,-0.0569546040047296,-0.6647905282536658,-0.3744422846739957,-1.6061817944622463,-0.1664569948717838,,False,0,1.14082,1.56486,1.82723,2.05601,0.42404,0.68641,0.91519,0.26237,0.49115,0.22878,0.062,3.575,5.824,3.513,5.762,2.249,137.397839658848,-0.662896953940369,[],[],0
1237650795680694418,5.337379E+17,0.05401488,17.25903,15.29725,14.42979,14.00676,13.71279,12.153,12.244,11.856,8.537,0.118413067449695,0.1750773618050008,-0.5080403460626851,,-0.1566317663432429,,True,1,1.96178,2.82924,3.25227,3.54624,0.86746,1.29049,1.58446,0.42303,0.717,0.29397,-0.091,0.297,3.616,0.388,3.707,3.319,140.652387404898,-0.409034023167739,"[1237650795680694590, 1237650795680760073]","[70.52150937218919, 86.40576837679103]",2
1237650795681677449,5.360122E+17,0.04833313,17.46497,15.5657,14.72061,14.28432,13.93086,12.046,12.051,10.573,8.789,-0.3025026346987184,-0.3378520864325329,-0.7699947200176476,-1.5931241864733543,-0.0843401111254294,-0.9074164026976548,False,0,1.89927,2.74436,3.18065,3.53411,0.84509,1.28138,1.63484,0.43629,0.78975,0.35346,-0.005,1.473,3.257,1.478,3.262,1.784,142.8529272343,-0.352781158865664,[],[],0
1237650796215271672,5.280617E+17,0.05223051,19.01303,17.77933,17.28309,16.9696,16.79973,14.519,14.411,10.627,8.435,-0.4437669248943785,-0.5139488140394406,-0.475667214037187,-1.6210138834791787,-0.3440772319397923,-1.1673418935072382,False,0,1.2337,1.72994,2.04343,2.2133,0.49624,0.80973,0.9796,0.31349,0.48336,0.16987,0.108,3.892,6.084,3.784,5.976,2.192,135.303315147367,0.116546557469929,[],[],0
1237650796219924614,2.996211E+17,0.08002961,19.37911,18.21895,17.83575,17.57984,17.40285,15.404,15.22,10.922,8.991,-0.0121933845731703,-0.6628723306845404,-0.4192381462952342,-1.4239379947735116,-0.1324568417822376,-1.3716970939725153,False,0,1.16016,1.54336,1.79927,1.97626,0.3832,0.63911,0.8161,0.25591,0.4329,0.17699,0.184,4.482,6.413,4.298,6.229,1.931,145.938577778814,0.151036911088399,[],[],0
1237650797288423578,1.411109E+19,0.05243927,17.75858,16.48607,15.8359,15.37692,15.14778,11.715,11.075,8.722,6.649,,,,,,,True,6,1.27251,1.92268,2.38166,2.6108,0.65017,1.10915,1.33829,0.45898,0.68812,0.22914,0.64,2.993,5.066,2.353,4.426,2.073,133.976140738042,0.853056653602096,[],[],0
1237650797293338728,2.99582E+17,0.05720619,18.71664,17.25771,16.63729,16.26019,15.99129,14.354,14.163,10.581,8.201,-0.4382507824159196,-0.4387787625940649,-0.5181274900680211,-1.295277616209838,-0.2135415586189834,-0.5942049739516913,False,0,1.45893,2.07935,2.45645,2.72535,0.62042,0.99752,1.26642,0.3771,0.646,0.2689,0.191,3.773,6.153,3.582,5.962,2.38,145.263230142028,0.991926867943298,[],[],0
1237650797293338728,2.99582E+17,0.05720619,18.71664,17.25771,16.63729,16.26019,15.99129,14.29,14.161,10.716,8.643,-0.4382507824159196,-0.4387787625940649,-0.5181274900680211,-1.295277616209838,-0.2135415586189834,-0.5942049739516913,False,0,1.45893,2.07935,2.45645,2.72535,0.62042,0.99752,1.26642,0.3771,0.646,0.2689,0.129,3.574,5.647,3.445,5.518,2.073,145.263230142028,0.991926867943298,[],[],0
1237651065735938154,8.671175E+17,0.1343456,22.80682,18.8131,17.61032,17.0728,16.67338,14.285,14.075,12.605,9.208,-0.096046264079363,-0.4031000901465115,-0.1188340396143913,-0.8073880517862387,-0.1901298989865869,-1.0433752505068683,False,0,3.99372,5.1965,5.73402,6.13344,1.20278,1.7403,2.13972,0.53752,0.93694,0.39942,0.21,1.68,5.077,1.47,4.867,3.397,152.822947679975,60.6129071525138,[],[],0
1237651066277527761,6.72327E+17,0.04246772,17.66243,16.46619,16.03242,15.78471,15.62901,14.32,14.183,11.027,8.574,-0.391175501294924,-0.4618938293710711,-0.344011925852973,-1.1629919335662582,-0.4665542318934429,-0.9859126945584158,False,0,1.19624,1.63001,1.87772,2.03342,0.43377,0.68148,0.83718,0.24771,0.40341,0.1557,0.137,3.293,5.746,3.156,5.609,2.453,174.872911422127,64.5148631845571,[],[],0
1237651066277724270,6.733745E+17,0.06378556,19.01007,17.65097,17.13315,16.85604,16.6423,14.874,14.787,11.344,8.792,-0.2796342361457656,-0.4615224010937494,-0.4456319472589424,-1.57393389930039,-0.3540579522561423,,False,0,1.3591,1.87692,2.15403,2.36777,0.51782,0.79493,1.00867,0.27711,0.49085,0.21374,0.087,3.53,6.082,3.443,5.995,2.552,175.880510663651,64.5748025199482,[],[],0
1237651066280214643,6.755595E+17,0.04980795,17.73431,16.48139,15.9456,15.62831,15.43185,13.485,13.288,9.382,7.688,-0.6203298534080122,-0.4088185848836703,-0.6329603636928246,-1.634140769306214,-0.414488870883955,-0.6995903738766815,False,0,1.25292,1.78871,2.106,2.30246,0.53579,0.85308,1.04954,0.31729,0.51375,0.19646,0.197,4.103,5.797,3.906,5.6,1.694,189.153347357469,64.7945169729444,[],[],0
1237651066280542301,6.767847E+17,0.1331847,19.46004,18.29624,17.58518,17.24329,16.97914,14.631,14.275,11.034,8.878,-0.4407817700304056,-0.425511169165452,-0.683859070063963,-2.5974657019893437,0.391577355948055,-0.0948089431719107,False,0,1.1638,1.87486,2.21675,2.4809,0.71106,1.05295,1.3171,0.34189,0.60604,0.26415,0.356,3.597,5.753,3.241,5.397,2.156,190.771854166364,64.7616095510339,[],[],0
1237651067885387938,8.704466E+17,0.04251796,19.00981,17.94374,17.54397,17.27302,17.0988,14.849,14.763,11.185,8.914,-0.2808140608202765,-0.5500779051251613,-0.4726548937049745,-1.5978269641190157,-0.2296400346486485,-1.4857029545438567,False,0,1.06607,1.46584,1.73679,1.91101,0.39977,0.67072,0.84494,0.27095,0.44517,0.17422,0.086,3.664,5.935,3.578,5.849,2.271,160.007601490323,64.0987062035614,[],[],0
1237651067890827452,6.756945E+17,0.1032231,18.06799,17.10902,16.70567,16.40731,16.29633,14.221,13.921,9.91,7.975,-0.4447037171053664,-0.4287628815520554,-0.5153974649982296,-1.5516409179121753,-0.3772339431419175,-1.082380737518204,False,0,0.95897,1.36232,1.66068,1.77166,0.40335,0.70171,0.81269,0.29836,0.40934,0.11098,0.3,4.311,6.246,4.011,5.946,1.935,189.385382827521,66.1632725187215,[],[],0
